subject_id,syn_id
S001573,syn352051342
S000500,syn6008480
S000288,syn317014174
S003509,syn773491340
S000333,syn107328009
S003845,syn317014174
S000369,syn710420942
S000572,syn880261732
S001440,syn126064976
S001058,syn323036573
S001404,syn53573673
S000012,syn292481115
S001470,syn274660995
S000833,syn571727148
S001237,syn484411796
S000620,syn519567299
S000169,syn714325209
S001518,syn880460297
S001984,syn105513356
S000806,syn535208374
S002146,syn322646040
S002573,syn60377238
S002893,syn412533970
S000579,syn183487266
S000192,syn836585594
S000620,syn379997330
S002123,syn996671063
S001368,syn740821736
S001203,syn424237153
S000836,syn717819762
S001220,syn323036573
S001340,syn294811945
S003222,syn588141090
S003720,syn588141090
S001583,syn60377238
S000973,syn519567299
S003731,syn927973723
S001353,syn544853114
S002573,syn188403573
S002131,syn304663218
S000818,syn716488109
S000661,syn229316762
S000863,syn798682037
S002565,syn156525356
S001168,syn859137537
S000837,syn867062886
S001327,syn519567299
S002560,syn380697848
S001105,syn183487266
S002092,syn380697848
S001271,syn454807903
S002387,syn379997330
S000467,syn379997330
S002711,syn190526231
S000321,syn373249433
S000869,syn808426133
S000478,syn491019087
S001192,syn392346814
S000326,syn710420942
S000594,syn547366381
S000284,syn126064976
S001939,syn931976548
S003651,syn615485429
S000843,syn335519855
S001952,syn879159542
S003930,syn229316762
S003013,syn188403573
S001144,syn676275240
S001898,syn49948796
S001406,syn671278772
S000499,syn252730023
S001209,syn809951133
S000621,syn282426039
S000236,syn713605172
S003839,syn412533970
S002910,syn304426791
S003651,syn209471754
S002529,syn598537434
S000812,syn519567299
S002491,syn373249433
S000212,syn598537434
S002038,syn198397424
S003731,syn671278772
S003314,syn674034943
S003293,syn618920533
S000136,syn558515636
S002162,syn618920533
S000159,syn424237153
S002404,syn126064976
S000393,syn880261732
S000812,syn379997330
S002749,syn46084590
S003537,syn870132064
S003112,syn523580792
S003954,syn996671063
S003381,syn392346814
S000258,syn304426791
S001428,syn392346814
S003960,syn183487266
S001282,syn17230918
S002049,syn795726853
S002155,syn571727148
S001563,syn107328009
S001510,syn943463387
S001678,syn663081986
S003144,syn80654178
S003673,syn380413783
S003066,syn808426133
S000020,syn714325209
S000731,syn931976548
S000705,syn119227014
S001189,syn927973723
S002426,syn860160242
S000121,syn986264398
S003675,syn424237153
S003115,syn663081986
S000893,syn122780750
S002734,syn482066133
S001564,syn973852119
S002733,syn880261732
S003732,syn4736768
S000233,syn618920533
S003084,syn809951133
S000051,syn6008480
S000266,syn810603261
S002947,syn626346633
S002606,syn663081986
S002347,syn860160242
S003003,syn773491340
S002411,syn618920533
S002328,syn615485429
S001664,syn48637510
S002488,syn810603261
S000353,syn132499966
S000280,syn352051342
S001369,syn146998490
S002141,syn281963934
S001516,syn491019087
S001143,syn156525356
S003278,syn888695429
S002609,syn535208374
S000299,syn810603261
S001519,syn236267250
S000379,syn454807903
S002991,syn714325209
S000683,syn819089182
S003757,syn6008480
S000749,syn650265398
S002703,syn833897510
S003392,syn348922400
S000355,syn526893539
S003906,syn352051342
S001921,syn710420942
S001542,syn519567299
S003176,syn281963934
S001300,syn304663218
S001953,syn60377238
S003307,syn523580792
S000892,syn213336690
S002890,syn352051342
S003188,syn21576382
S002105,syn867062886
S000326,syn412533970
S002494,syn252730023
S000588,syn676275240
S002509,syn328382164
S000227,syn760366319
S003752,syn453064234
S001361,syn190526231
S003063,syn3726570
S000792,syn60377238
S002859,syn354251066
S003584,syn486054177
S001408,syn558515636
S003027,syn943463387
S001556,syn888695429
S003564,syn663081986
S003655,syn105513356
S000563,syn107328009
S003948,syn588141090
S000287,syn535208374
S002786,syn819089182
S001764,syn943463387
S002021,syn808034218
S002318,syn482066133
S001338,syn509803234
S002421,syn860160242
S003331,syn924832520
S003815,syn146998490
S000320,syn676275240
S002533,syn238977506
S000533,syn146998490
S003778,syn547366381
S002340,syn588141090
S003654,syn558515636
S001720,syn860160242
S000727,syn544853114
S000220,syn281963934
S003067,syn122780750
S003902,syn119227014
S001783,syn953588723
S000666,syn491006550
S001560,syn795726853
S002910,syn716488109
S003479,syn379997330
S002124,syn827676232
S001490,syn156525356
S002298,syn107328009
S000279,syn598537434
S001108,syn663081986
S002194,syn156525356
S001824,syn122780750
S001945,syn566593412
S003039,syn252730023
S000094,syn412533970
S000519,syn629187753
S003424,syn671278772
S002546,syn43858574
S001403,syn716488109
S000392,syn798682037
S000267,syn53573673
S001272,syn282426039
S000480,syn618920533
S001263,syn558515636
S002934,syn83054055
S002215,syn379997330
S002737,syn146998490
S001129,syn238977506
S002001,syn46084590
S002799,syn304426791
S000725,syn618920533
S002944,syn183487266
S002192,syn208198434
S002461,syn488912777
S003022,syn486054177
S001907,syn491019087
S003158,syn379997330
S000096,syn380697848
S001559,syn943463387
S001932,syn354251066
S002443,syn713605172
S000139,syn209471754
S002453,syn146998490
S001453,syn714325209
S000215,syn663081986
S000095,syn996671063
S003906,syn618920533
S002074,syn931976548
S003455,syn156525356
S001827,syn128582308
S002394,syn208198434
S001602,syn491006550
S002516,syn138019692
S001205,syn967068868
S000523,syn526893539
S001236,syn558515636
S001038,syn379997330
S003710,syn744765711
S000979,syn190526231
S002049,syn484411796
S002655,syn183487266
S000646,syn809951133
S002192,syn836585594
S003988,syn46084590
S001422,syn762098171
S002759,syn281963934
S000002,syn876397053
S000570,syn833897510
S002366,syn924832520
S001702,syn945733276
S000693,syn535208374
S002968,syn588141090
S000150,syn424237153
S002698,syn64820641
S003842,syn621444822
S000883,syn208198434
S002479,syn17230918
S000948,syn21576382
S000462,syn836585594
S002782,syn860160242
S001175,syn924832520
S001562,syn808426133
S001991,syn373249433
S001146,syn132499966
S002329,syn484411796
S000427,syn543336649
S000965,syn6008480
S001621,syn287377898
S003576,syn650265398
S001278,syn60377238
S002311,syn46084590
S003683,syn867062886
S003102,syn967068868
S002757,syn323036573
S001492,syn558515636
S001317,syn454807903
S002984,syn132499966
S002138,syn352051342
S001136,syn810603261
S002254,syn229316762
S002477,syn190526231
S001858,syn523580792
S002577,syn304663218
S003613,syn254805006
S002347,syn674034943
S002031,syn676275240
S001851,syn618920533
S002406,syn49948796
S000008,syn190526231
S001528,syn519567299
S001973,syn392346814
S003185,syn808426133
S000328,syn621444822
S002480,syn986457713
S003846,syn523580792
S001057,syn535208374
S000483,syn713623575
S002530,syn571727148
S003658,syn663081986
S000047,syn221205085
S000312,syn352051342
S000010,syn880261732
S002457,syn294811945
S002392,syn834893372
S002346,syn714325209
S003140,syn282426039
S002437,syn663081986
S002187,syn880261732
S000240,syn322646040
S003526,syn881727684
S001470,syn996671063
S001335,syn930293477
S001101,syn352051342
S002829,syn188403573
S001142,syn454807903
S003943,syn615485429
S003372,syn558515636
S003469,syn208198434
S002443,syn17230918
S001172,syn392346814
S000639,syn270104833
S003575,syn304426791
S001338,syn543336649
S003209,syn482106706
S001232,syn252730023
S000029,syn562189408
S000787,syn535208374
S002155,syn836585594
S001811,syn296128049
S001766,syn482066133
S002960,syn717819762
S002062,syn99245905
S000488,syn930293477
S001186,syn281963934
S002115,syn676275240
S002133,syn558515636
S003022,syn710691565
S000067,syn888695429
S001430,syn304426791
S001598,syn486054177
S000955,syn491019087
S001922,syn740821736
S002550,syn676275240
S001979,syn860160242
S003481,syn714325209
S002422,syn671278772
S000766,syn352051342
S000930,syn380413783
S003446,syn888695429
S003938,syn967068868
S003807,syn282426039
S001377,syn598537434
S000906,syn304663218
S002199,syn713605172
S001408,syn190526231
S002665,syn762098171
S000017,syn836585594
S003516,syn107328009
S003287,syn538258190
S001179,syn888695429
S003428,syn392346814
S003510,syn809951133
S000207,syn491019087
S000326,syn717819762
S002405,syn671278772
S001285,syn21576382
S001491,syn809951133
S001864,syn86883121
S003326,syn880710709
S003429,syn836585594
S002567,syn281963934
S001471,syn876397053
S002945,syn808426133
S000196,syn252730023
S002914,syn598537434
S002082,syn888695429
S001367,syn810603261
S003773,syn119227014
S001844,syn379997330
S003529,syn880460297
S001456,syn460462219
S002194,syn488912777
S003595,syn392346814
S003453,syn881727684
S000197,syn424237153
S003884,syn105513356
S001794,syn209471754
S002454,syn491019087
S002481,syn216069765
S002088,syn880460297
S000906,syn924832520
S002128,syn322646040
S000261,syn412533970
S000735,syn422400288
S000997,syn927718245
S002539,syn676275240
S001820,syn129359745
S002587,syn810603261
S003009,syn651555074
S003461,syn888695429
S002336,syn132499966
S003443,syn671278772
S003932,syn663081986
S002164,syn943463387
S001454,syn208198434
S000134,syn412533970
S000294,syn870132064
S001559,syn819089182
S000687,syn126064976
S002828,syn484411796
S003251,syn558515636
S001856,syn482106706
S001295,syn762098171
S003713,syn322646040
S001106,syn881727684
S001562,syn60377238
S001769,syn588141090
S001114,syn996671063
S000590,syn99245905
S002639,syn700336981
S001838,syn836585594
S000217,syn352051342
S003854,syn379422228
S002771,syn610112696
S001213,syn588141090
S000094,syn986457713
S000303,syn996671063
S001546,syn618920533
S000646,syn183487266
S001454,syn836585594
S003166,syn740821736
S003063,syn282426039
S001589,syn304426791
S002255,syn46084590
S002363,syn454807903
S002313,syn671278772
S002033,syn744765711
S000717,syn819089182
S000028,syn482066133
S000212,syn713605172
S002174,syn519567299
S000714,syn973852119
S000321,syn931976548
S002493,syn562189408
S000772,syn615485429
S002805,syn618920533
S000183,syn287377898
S003432,syn323036573
S002025,syn663081986
S003645,syn986264398
S001812,syn927973723
S003575,syn716488109
S001110,syn943463387
S001235,syn880261732
S000872,syn491006550
S003927,syn352051342
S000050,syn663081986
S003004,syn482106706
S003249,syn880460297
S002602,syn717819762
S003710,syn258140562
S001430,syn716488109
S003570,syn967068868
S000242,syn156525356
S000498,syn875422781
S002977,syn126064976
S002042,syn281963934
S001215,syn527741361
S000629,syn663081986
S001824,syn714325209
S003923,syn943463387
S003868,syn945733276
S003712,syn188403573
S000613,syn252730023
S001959,syn833897510
S003226,syn392346814
S001784,syn927718245
S000251,syn676275240
S003557,syn618920533
S003244,syn710420942
S002862,syn836585594
S002465,syn714325209
S001176,syn46084590
S000772,syn810603261
S002516,syn373249433
S000307,syn132499966
S002209,syn287377898
S003457,syn486054177
S000209,syn21576382
S000563,syn380413783
S002789,syn860160242
S003455,syn717819762
S001661,syn304663218
S000445,syn967068868
S003787,syn931976548
S001417,syn412533970
S001767,syn491019087
S002701,syn558515636
S003531,syn547366381
S000095,syn836585594
S000190,syn713605172
S002521,syn588141090
S001290,syn81483893
S003279,syn819089182
S000237,syn598537434
S002699,syn717819762
S001687,syn488912777
S002608,syn615485429
S002328,syn526893539
S000123,syn352051342
S003455,syn986457713
S000382,syn146998490
S003356,syn21576382
S003727,syn676275240
S003558,syn217496367
S003029,syn229316762
S003831,syn107328009
S003336,syn21576382
S003923,syn782901023
S000355,syn419997695
S002108,syn671278772
S003329,syn973852119
S003948,syn876397053
S000404,syn519567299
S003507,syn304426791
S002869,syn717819762
S001615,syn64820641
S003768,syn86883121
S002708,syn208198434
S000391,syn491019087
S001661,syn924832520
S002968,syn808426133
S003232,syn183487266
S001940,syn967068868
S001565,syn99245905
S001932,syn558515636
S001889,syn744765711
S001049,syn304663218
S001227,syn526893539
S001154,syn126064976
S000747,syn888695429
S002107,syn205773896
S000962,syn611915666
S001360,syn213336690
S001381,syn119227014
S002932,syn618920533
S002689,syn129359745
S002491,syn744765711
S003162,syn352051342
S002663,syn880261732
S002490,syn287377898
S003019,syn986457713
S002674,syn996671063
S000794,syn49948796
S003679,syn875422781
S001397,syn352051342
S003061,syn986457713
S001126,syn558515636
S002770,syn973852119
S002080,syn827676232
S002414,syn486054177
S001090,syn486054177
S000692,syn304426791
S003849,syn943463387
S000162,syn562189408
S002431,syn213336690
S003763,syn931976548
S001508,syn782901023
S001186,syn836585594
S000747,syn190526231
S000734,syn287377898
S001845,syn809951133
S002086,syn482066133
S003188,syn676275240
S002513,syn836585594
S001522,syn156525356
S001877,syn62119471
S003891,syn81483893
S003402,syn217496367
S002645,syn860160242
S000445,syn996671063
S000427,syn834893372
S000965,syn482106706
S001904,syn740821736
S000677,syn17230918
S001926,syn77193058
S000738,syn379997330
S001056,syn773491340
S003808,syn621444822
S002877,syn810603261
S000432,syn454807903
S002041,syn973852119
S000450,syn21576382
S003935,syn274660995
S000146,syn676275240
S002919,syn422400288
S002418,syn491019087
S002072,syn509803234
S000139,syn526893539
S000645,syn931976548
S003402,syn352051342
S003010,syn849952529
S000115,syn129359745
S001232,syn373249433
S001949,syn229316762
S003480,syn122780750
S003963,syn146998490
S001528,syn879159542
S001304,syn323036573
S002264,syn943463387
S000293,syn126064976
S000456,syn281963934
S002757,syn454807903
S000279,syn867062886
S003844,syn827676232
S000788,syn454807903
S001746,syn598537434
S003439,syn881727684
S003050,syn538258190
S002051,syn566593412
S003406,syn373249433
S000134,syn986457713
S000400,syn99245905
S001486,syn870132064
S000388,syn170357222
S001155,syn126064976
S002401,syn888695429
S002257,syn618920533
S001756,syn328382164
S000958,syn996671063
S000131,syn867062886
S002010,syn60377238
S002585,syn782901023
S003623,syn156525356
S001144,syn519567299
S003054,syn927718245
S003498,syn535208374
S000120,syn744765711
S001238,syn879159542
S002205,syn146998490
S000171,syn544853114
S000318,syn880261732
S002729,syn881727684
S002029,syn122780750
S000558,syn880261732
S000863,syn60377238
S000175,syn49948796
S002178,syn740821736
S000974,syn798682037
S003162,syn618920533
S000879,syn676275240
S000695,syn840646841
S003870,syn819089182
S000640,syn558515636
S001307,syn205773896
S000040,syn744765711
S000909,syn740821736
S000103,syn491019087
S000407,syn879159542
S002254,syn523580792
S002519,syn974094504
S003977,syn762098171
S003822,syn663081986
S002297,syn21576382
S000947,syn927973723
S000526,syn188403573
S000615,syn412533970
S002785,syn119227014
S001313,syn17230918
S003921,syn491019087
S000812,syn208711798
S002182,syn379422228
S002421,syn491019087
S000606,syn526893539
S002778,syn973852119
S003153,syn879159542
S002403,syn880261732
S001426,syn352051342
S001478,syn380413783
S000317,syn571727148
S000405,syn938226617
S000850,syn716488109
S002341,syn282426039
S001369,syn740821736
S000164,syn713605172
S000340,syn81483893
S003896,syn629187753
S001757,syn190526231
S002946,syn523580792
S003231,syn953588723
S001723,syn379997330
S002949,syn282426039
S003435,syn795726853
S000300,syn146998490
S000234,syn881727684
S003466,syn798682037
S001657,syn373249433
S001760,syn229316762
S002781,syn571727148
S002013,syn48637510
S001734,syn538258190
S001769,syn808426133
S002402,syn827676232
S000554,syn412533970
S001666,syn119227014
S003723,syn827676232
S002787,syn373249433
S000530,syn945733276
S003041,syn598537434
S003049,syn258140562
S002381,syn292481115
S000441,syn213336690
S003550,syn49948796
S002864,syn544853114
S002344,syn146998490
S003962,syn482066133
S001739,syn404734294
S001602,syn713605172
S001360,syn252730023
S003128,syn188403573
S001833,syn930293477
S003098,syn252730023
S002855,syn740821736
S003361,syn945733276
S001501,syn519567299
S000269,syn129359745
S003642,syn621444822
S000364,syn424237153
S002583,syn412533970
S002001,syn486054177
S000327,syn519567299
S000013,syn80654178
S003969,syn21576382
S003669,syn610112696
S001492,syn99245905
S001383,syn60377238
S003815,syn740821736
S002946,syn615485429
S001430,syn282426039
S001146,syn523580792
S000321,syn258140562
S001168,syn146998490
S000327,syn379997330
S003440,syn238977506
S003314,syn335519855
S002052,syn762098171
S001772,syn671278772
S003548,syn486054177
S000567,syn282426039
S002358,syn282426039
S000398,syn836585594
S002979,syn46084590
S002254,syn810603261
S001147,syn888695429
S001826,syn716488109
S002573,syn129359745
S002292,syn651555074
S002609,syn571727148
S001725,syn482106706
S002860,syn122780750
S003826,syn931976548
S001125,syn519567299
S003206,syn43858574
S003775,syn538258190
S003351,syn538258190
S001758,syn352051342
S000804,syn49948796
S000986,syn107328009
S003158,syn482106706
S003558,syn216069765
S002926,syn827676232
S003996,syn282426039
S003986,syn717819762
S002483,syn795068180
S000622,syn740821736
S002687,syn744765711
S003661,syn808426133
S002146,syn827676232
S003035,syn535208374
S003095,syn547366381
S001943,syn46084590
S003861,syn716488109
S003432,syn454807903
S000491,syn146998490
S000982,syn281963934
S001986,syn523580792
S002376,syn819089182
S000950,syn931976548
S000350,syn424237153
S003013,syn129359745
S002232,syn292481115
S001024,syn99245905
S002595,syn615485429
S003147,syn943463387
S001772,syn21576382
S000214,syn17230918
S000312,syn317014174
S003536,syn671278772
S002955,syn81483893
S003877,syn352051342
S000947,syn610112696
S000938,syn714325209
S002137,syn566593412
S000938,syn566593412
S000287,syn571727148
S000485,syn198397424
S003917,syn170357222
S000302,syn526893539
S000920,syn544853114
S002464,syn198397424
S000694,syn974094504
S001636,syn486054177
S003639,syn229316762
S001751,syn236267250
S002857,syn924832520
S003163,syn80654178
S002639,syn99245905
S000746,syn880710709
S002339,syn571727148
S002165,syn352051342
S000408,syn491006550
S001994,syn373249433
S001759,syn412533970
S002490,syn782901023
S001436,syn323036573
S002754,syn867062886
S002838,syn107328009
S001474,syn973852119
S003383,syn132499966
S000076,syn486054177
S001613,syn380413783
S000141,syn254224267
S000330,syn967068868
S002492,syn809951133
S002262,syn229316762
S002552,syn146998490
S000696,syn216069765
S002330,syn986457713
S003963,syn126064976
S003807,syn927718245
S000724,syn454807903
S002654,syn713605172
S003134,syn860160242
S003973,syn317014174
S000208,syn491006550
S000230,syn716488109
S002494,syn931976548
S000774,syn373249433
S000198,syn544853114
S000181,syn46084590
S002441,syn860160242
S002236,syn81483893
S001305,syn509803234
S003362,syn454807903
S001910,syn57062519
S001505,syn274660995
S003594,syn879159542
S000367,syn335519855
S003300,syn671278772
S002027,syn840646841
S001277,syn881727684
S002478,syn213336690
S002143,syn973852119
S002807,syn967068868
S002301,syn674034943
S002303,syn21576382
S002585,syn107328009
S001431,syn188403573
S001062,syn422400288
S002940,syn454807903
S002046,syn724483404
S001838,syn710420942
S003077,syn304663218
S001742,syn281963934
S003617,syn773491340
S000878,syn744765711
S000227,syn867062886
S003278,syn618920533
S001241,syn323036573
S002032,syn323036573
S001696,syn927718245
S002396,syn618920533
S003018,syn598537434
S003698,syn671278772
S003929,syn740821736
S001255,syn126064976
S001044,syn412533970
S000106,syn482106706
S003798,syn258140562
S001982,syn870132064
S000372,syn588141090
S000449,syn943463387
S001694,syn663081986
S002781,syn208198434
S003214,syn107328009
S002758,syn183487266
S001233,syn281963934
S003236,syn519567299
S003248,syn827676232
S001242,syn618920533
S002379,syn213336690
S000419,syn205773896
S000392,syn952536709
S002493,syn53573673
S000513,syn217496367
S000270,syn651555074
S002892,syn156525356
S000819,syn867062886
S003214,syn519567299
S001730,syn952536709
S000838,syn526893539
S000896,syn454807903
S001194,syn190526231
S003252,syn795726853
S000843,syn676275240
S000476,syn875422781
S000744,syn491019087
S002772,syn188403573
S001283,syn717819762
S001465,syn523580792
S000008,syn352051342
S000408,syn598537434
S000773,syn99245905
S002268,syn588936267
S002483,syn621444822
S002478,syn763204436
S000580,syn322646040
S002371,syn213336690
S000193,syn287377898
S001553,syn264147052
S002454,syn827676232
S003321,syn258140562
S000831,syn86883121
S000607,syn879159542
S000264,syn509803234
S001239,syn81483893
S001848,syn287377898
S000608,syn264147052
S001914,syn860160242
S003660,syn879159542
S002182,syn229316762
S001740,syn183487266
S000787,syn571727148
S002877,syn526893539
S000280,syn274660995
S003744,syn484411796
S002261,syn523580792
S000406,syn105513356
S003998,syn64820641
S003935,syn460462219
S003503,syn888695429
S002569,syn740821736
S003918,syn618920533
S003213,syn217496367
S000145,syn867062886
S000125,syn867062886
S002146,syn671278772
S003823,syn558515636
S003222,syn252730023
S002719,syn538258190
S000360,syn904275704
S000815,syn281963934
S003322,syn888695429
S000369,syn354251066
S002800,syn217496367
S000559,syn763204436
S000299,syn663081986
S000697,syn281963934
S002039,syn870132064
S003181,syn930293477
S002761,syn488912777
S001789,syn156525356
S003666,syn287377898
S003885,syn798682037
S002571,syn217496367
S001467,syn809951133
S002016,syn156525356
S002919,syn834893372
S000769,syn509803234
S001074,syn650265398
S003386,syn836585594
S002789,syn491019087
S000379,syn264147052
S003853,syn129359745
S003145,syn876397053
S000810,syn535208374
S000157,syn671278772
S001211,syn281963934
S003990,syn198397424
S002079,syn304426791
S002827,syn827676232
S001071,syn217496367
S001603,syn373249433
S002283,syn611915666
S003584,syn205773896
S001159,syn491019087
S000817,syn827676232
S000291,syn558515636
S002971,syn422400288
S002357,syn924832520
S001157,syn126064976
S000921,syn827676232
S001167,syn740821736
S002146,syn21576382
S003098,syn373249433
S000857,syn543336649
S002999,syn60377238
S001179,syn352051342
S003003,syn558515636
S003441,syn996671063
S001186,syn710420942
S000041,syn535208374
S002339,syn208198434
S001108,syn304426791
S002932,syn535208374
S003065,syn519567299
S001465,syn810603261
S002261,syn209471754
S003886,syn544853114
S001835,syn740821736
S002513,syn710420942
S001519,syn849952529
S001486,syn945733276
S000794,syn6008480
S001548,syn99245905
S002826,syn379997330
S002063,syn615485429
S001802,syn156525356
S000024,syn967068868
S000204,syn671278772
S003825,syn808034218
S000232,syn188403573
S003967,syn953588723
S001620,syn190526231
S000254,syn938226617
S000699,syn484411796
S002701,syn43858574
S001613,syn491006550
S003047,syn671278772
S001767,syn827676232
S000151,syn763204436
S003109,syn60377238
S002978,syn527741361
S002688,syn795726853
S002353,syn931976548
S002866,syn924832520
S003180,syn217496367
S001512,syn986457713
S001129,syn213336690
S001820,syn119227014
S003129,syn973852119
S001218,syn809951133
S001294,syn304663218
S002802,syn21576382
S000859,syn809951133
S001075,syn392346814
S000184,syn924832520
S001983,syn188403573
S000187,syn973852119
S002013,syn523580792
S000463,syn323036573
S002295,syn713605172
S001125,syn380413783
S001747,syn867062886
S002379,syn252730023
S001191,syn810603261
S003013,syn973852119
S003860,syn544853114
S000222,syn281963934
S000240,syn827676232
S000665,syn938226617
S002444,syn412533970
S002503,syn412533970
S000142,syn513803226
S003311,syn188403573
S000169,syn904275704
S001477,syn986457713
S003659,syn888695429
S001674,syn938226617
S001222,syn621444822
S003080,syn714325209
S001760,syn621444822
S001032,syn107328009
S001124,syn676275240
S003924,syn927718245
S003103,syn629187753
S002028,syn880710709
S001841,syn523580792
S000194,syn943463387
S001587,syn146998490
S002901,syn782901023
S003854,syn621444822
S003619,syn323036573
S002777,syn323036573
S003357,syn615485429
S001627,syn412533970
S002423,syn867062886
S001806,syn412533970
S003871,syn281963934
S000850,syn236267250
S002275,syn208198434
S001583,syn716488109
S002335,syn17230918
S003371,syn742710509
S000640,syn99245905
S003807,syn424237153
S002653,syn304426791
S002987,syn867062886
S003247,syn827676232
S001152,syn986264398
S002529,syn860160242
S002958,syn671278772
S003838,syn352051342
S000902,syn860160242
S002965,syn208711798
S002049,syn392346814
S000781,syn881727684
S002346,syn888695429
S003752,syn238977506
S002035,syn126064976
S003052,syn411591026
S002502,syn99245905
S003141,syn663081986
S001685,syn615485429
S003116,syn535208374
S001889,syn927718245
S000280,syn57062519
S003041,syn867062886
S002924,syn49948796
S003401,syn938226617
S000564,syn917032378
S002918,syn930293477
S002275,syn836585594
S002009,syn274660995
S002525,syn486054177
S002013,syn209471754
S000005,syn945733276
S003020,syn938226617
S000057,syn523580792
S002902,syn526893539
S002375,syn292481115
S000866,syn808034218
S003621,syn526893539
S001091,syn713605172
S003568,syn3726570
S002329,syn392346814
S001626,syn281963934
S000779,syn879159542
S002198,syn352051342
S002681,syn651555074
S000205,syn671278772
S002719,syn453064234
S001436,syn48637510
S002242,syn663081986
S001632,syn482066133
S000667,syn208198434
S003459,syn519567299
S001228,syn209471754
S003285,syn996071143
S002735,syn571727148
S003316,syn21576382
S002694,syn354251066
S003969,syn676275240
S000393,syn676275240
S002686,syn888695429
S003188,syn519567299
S000478,syn86883121
S001947,syn543336649
S003128,syn881727684
S001456,syn412533970
S000235,syn809951133
S001488,syn717819762
S003464,syn62119471
S003594,syn598537434
S002838,syn760366319
S001063,syn57062519
S001954,syn190526231
S001460,syn380697848
S001223,syn519567299
S000836,syn509803234
S002081,syn626346633
S000787,syn836585594
S000190,syn860160242
S001232,syn875422781
S000005,syn973852119
S003956,syn762098171
S002947,syn81483893
S003006,syn407694958
S002031,syn879159542
S001650,syn57062519
S003504,syn867062886
S003601,syn615485429
S000034,syn953588723
S001687,syn880460297
S002968,syn252730023
S000220,syn986457713
S001698,syn208711798
S001300,syn810603261
S000852,syn621444822
S002031,syn760366319
S001241,syn48637510
S000839,syn156525356
S002264,syn973852119
S001400,syn809951133
S000305,syn618920533
S003008,syn281963934
S002454,syn610112696
S002689,syn119227014
S003211,syn304663218
S002901,syn819089182
S001331,syn651555074
S000952,syn352051342
S002571,syn216069765
S003841,syn523580792
S000113,syn716488109
S001858,syn663081986
S000812,syn714325209
S000782,syn519567299
S003304,syn264147052
S000804,syn6008480
S003530,syn849952529
S001103,syn412533970
S000760,syn491019087
S003251,syn352051342
S000490,syn870132064
S003375,syn190526231
S003714,syn924832520
S002653,syn716488109
S002270,syn881727684
S003775,syn454807903
S001701,syn558515636
S003185,syn373249433
S001355,syn610112696
S002786,syn544853114
S003931,syn380413783
S001190,syn46084590
S003123,syn454807903
S002547,syn99245905
S000946,syn526893539
S002848,syn424237153
S001175,syn209471754
S001809,syn129359745
S001501,syn491006550
S002578,syn795726853
S002716,syn558515636
S000081,syn860160242
S002041,syn544853114
S001615,syn354251066
S000669,syn938226617
S002677,syn107328009
S001208,syn945733276
S003570,syn710420942
S002352,syn486054177
S003436,syn924832520
S002679,syn795726853
S000194,syn819089182
S003729,syn943463387
S002842,syn671278772
S001194,syn43858574
S002674,syn710420942
S003675,syn809951133
S003725,syn57062519
S001451,syn6008480
S003463,syn836585594
S003877,syn317014174
S001964,syn352051342
S000278,syn264147052
S000394,syn973852119
S002882,syn170357222
S000543,syn519567299
S000913,syn809951133
S002861,syn927718245
S002998,syn809951133
S002438,syn819089182
S001398,syn17230918
S001707,syn523568738
S000349,syn638134290
S000855,syn558515636
S002193,syn379422228
S002262,syn810603261
S000068,syn880710709
S001410,syn132499966
S003197,syn412533970
S002877,syn60377238
S002481,syn996671063
S002202,syn80654178
S003906,syn281963934
S002967,syn86883121
S003454,syn931976548
S001895,syn744765711
S002655,syn870132064
S000331,syn943463387
S003868,syn17230918
S001398,syn146998490
S003293,syn895607589
S002871,syn535208374
S001297,syn621444822
S003936,syn258140562
S001705,syn810603261
S002012,syn323036573
S000743,syn322646040
S001803,syn927718245
S000307,syn588141090
S003959,syn193080560
S000768,syn304426791
S001999,syn867062886
S003457,syn205773896
S001088,syn407694958
S003601,syn798682037
S002054,syn945733276
S002959,syn412533970
S002845,syn870132064
S001663,syn927718245
S003917,syn880460297
S002607,syn880261732
S000613,syn875422781
S002180,syn931976548
S002515,syn43858574
S001011,syn526893539
S000407,syn713605172
S001693,syn996671063
S000835,syn217496367
S003792,syn651555074
S001907,syn86883121
S000278,syn523568738
S002146,syn86883121
S002436,syn819089182
S002009,syn967068868
S003406,syn205773896
S003609,syn952536709
S002850,syn208198434
S000955,syn535208374
S001030,syn547366381
S002981,syn860160242
S002693,syn264147052
S001322,syn527741361
S000338,syn795726853
S001874,syn943463387
S001805,syn716488109
S000559,syn373249433
S003868,syn840646841
S002379,syn373249433
S001665,syn943463387
S001624,syn107328009
S000241,syn488912777
S001751,syn626346633
S002860,syn354251066
S003391,syn122780750
S002408,syn996671063
S000416,syn808426133
S000986,syn292481115
S002152,syn156525356
S001851,syn281963934
S002893,syn509803234
S002020,syn217496367
S002162,syn208198434
S003570,syn412533970
S001844,syn713605172
S001499,syn99245905
S000797,syn651555074
S003820,syn986457713
S000380,syn424237153
S003255,syn713605172
S002418,syn21576382
S000212,syn322646040
S000508,syn836585594
S002017,syn392346814
S001006,syn676275240
S003542,syn615485429
S003217,syn615485429
S002799,syn424237153
S003705,syn208711798
S001397,syn274660995
S001132,syn716488109
S003095,syn629187753
S001550,syn676275240
S002263,syn99245905
S001099,syn190526231
S001123,syn827676232
