subject_id,syn_id
S003637,syn210513556
S003535,syn843447402
S000395,syn894803938
S002741,syn560855644
S003676,syn862438378
S000651,syn438180269
S000378,syn14886675
S003693,syn61392471
S003866,syn898314831
S000344,syn881389892
S002604,syn510846406
S001780,syn8288142
S003654,syn11290332
S002007,syn80706835
S003662,syn159521941
S003112,syn392180233
S000918,syn159521941
S000363,syn356383124
S002319,syn54960973
S000499,syn572055387
S000863,syn966519586
S001185,syn725814965
S000653,syn19929133
S002173,syn232108991
S001019,syn938723087
S003146,syn524418968
S001022,syn521353155
S003474,syn101811280
S000346,syn248518088
S003332,syn759126195
S002265,syn802807325
S002399,syn159521941
S001850,syn382357026
S003310,syn897588732
S002539,syn510174578
S002118,syn422683476
S002386,syn457084035
S002767,syn822285301
S001445,syn894803938
S003276,syn547832168
S001563,syn107149444
S002262,syn111589964
S001529,syn362679751
S000148,syn754301386
S001955,syn255414897
S002753,syn223005448
S002358,syn389765614
S001002,syn843447402
S002558,syn761759899
S001647,syn248518088
S003525,syn174839683
S001805,syn55588410
S001455,syn254659177
S000828,syn166189584
S001552,syn298940330
S003420,syn210520442
S001689,syn407478098
S000694,syn309951247
S001300,syn944168567
S001874,syn117581361
S003228,syn896380841
S002181,syn521353155
S001768,syn843447402
S000842,syn653567459
S002275,syn131769661
S002189,syn91116210
S001098,syn395480913
S003542,syn669307825
S003888,syn356383124
S001266,syn898314831
S003933,syn669307825
S001462,syn331800170
S003781,syn972050876
S000683,syn872991094
S001660,syn941081585
S003477,syn617179034
S003808,syn898314831
S001106,syn864032811
S001563,syn653567459
S002743,syn19929133
S001362,syn465896766
S003861,syn524418968
S003011,syn679342265
S000449,syn897588732
S002817,syn521353155
S001041,syn620716091
S002903,syn382967104
S002331,syn382357026
S003319,syn223005448
S001621,syn961815312
S000090,syn897588732
S002187,syn669307825
S001149,syn617179034
S003669,syn754301386
S000625,syn52339561
S003115,syn872991094
S002820,syn898314831
S003234,syn275129474
S002596,syn641368970
S002779,syn569189161
S001450,syn684156644
S003927,syn617179034
S000467,syn232108991
S001145,syn275129474
S000961,syn465896766
S002070,syn897588732
S002025,syn773749910
S001681,syn524418968
S003978,syn226786922
S002793,syn356383124
S003963,syn566711844
S003710,syn658839463
S001618,syn178530906
S000795,syn422683476
S002706,syn422683476
S003716,syn773862134
S003127,syn795210779
S002859,syn684156644
S000617,syn653567459
S001866,syn407478098
S003106,syn54960973
S003375,syn255414897
S003133,syn510174578
S003478,syn677200747
S002528,syn11290332
S000407,syn13794452
S001498,syn521353155
S001961,syn504477061
S000203,syn228516412
S001292,syn248705708
S002280,syn13794452
S001560,syn685675787
S003948,syn382967104
S003315,syn567328493
S003091,syn174839683
S002171,syn17981540
S001360,syn734490648
S000831,syn174839683
S003480,syn39572970
S002058,syn155930791
S000880,syn611859400
S001849,syn853127774
S000759,syn13794452
S001204,syn620716091
S003666,syn725814965
S000861,syn564266158
S000836,syn372776986
S000440,syn182860153
S001261,syn368844399
S002539,syn525749553
S000928,syn632403892
S003626,syn620716091
S003420,syn111589964
S003570,syn420478020
S000208,syn519776373
S000592,syn795210779
S002158,syn449821553
S001935,syn843447402
S002526,syn422306658
S000086,syn204162849
S001186,syn298940330
S002795,syn573187194
S001860,syn204162849
S003881,syn763350687
S003972,syn560855644
S002224,syn204162849
S000831,syn476938121
S003923,syn731081146
S002337,syn898314831
S003642,syn759827066
S003220,syn476024818
S000626,syn820706658
S003410,syn708798452
S001464,syn713095616
S000891,syn476024818
S002474,syn818642383
S000098,syn961815312
S000430,syn799111714
S002370,syn878891873
S003702,syn449821553
S000452,syn198279311
S000918,syn972050876
S001890,syn465896766
S001420,syn773862134
S000975,syn784452917
S000616,syn773749910
S002332,syn462639179
S000430,syn761759899
S003096,syn315148170
S000206,syn710946306
S002965,syn710946306
S000110,syn232108991
S000458,syn705364323
S001393,syn422683476
S001242,syn620716091
S000440,syn802807325
S000495,syn573187194
S002727,syn226786922
S002627,syn822285301
S000590,syn620716091
S003441,syn941081585
S003323,syn368844399
S003608,syn692686039
S003666,syn107838062
S003575,syn392180233
S003978,syn802807325
S000352,syn710946306
S002012,syn355443746
S000743,syn392180233
S001903,syn944168567
S003434,syn658095276
S002052,syn66846204
S001386,syn898314831
S001812,syn725814965
S001510,syn820706658
S000316,syn225586124
S002747,syn885477184
S002946,syn212948477
S001907,syn944168567
S002399,syn320565693
S000838,syn17981540
S003169,syn275129474
S000134,syn389765614
S000719,syn569189161
S001615,syn230158287
S000491,syn652039583
S000589,syn55588410
S002978,syn91116210
S003325,syn843447402
S003498,syn376407722
S001429,syn972050876
S000206,syn457084035
S000413,syn21457446
S003668,syn52339561
S003673,syn392180233
S001402,syn422306658
S002847,syn376407722
S002330,syn178530906
S000309,syn91116210
S001108,syn370340857
S002055,syn871132644
S003506,syn630773127
S001015,syn54960973
S000811,syn572055387
S003675,syn13794452
S000931,syn226786922
S001521,syn713095616
S001456,syn222920566
S002897,syn759126195
S002061,syn885477184
S003639,syn52339561
S003978,syn754301386
S000746,syn222920566
S003431,syn102730231
S002608,syn329244606
S001323,syn650824500
S002181,syn222920566
S003619,syn166189584
S002514,syn810842422
S002123,syn896380841
S000298,syn8288142
S002541,syn212948477
S001870,syn872991094
S003188,syn504477061
S001850,syn802807325
S003858,syn102730231
S002545,syn677200747
S001939,syn684156644
S002539,syn632403892
S002381,syn485741520
S000649,syn355443746
S000808,syn389765614
S002683,syn972050876
S001812,syn107838062
S002096,syn632403892
S001405,syn11290332
S003661,syn652039583
S003976,syn422683476
S000430,syn95050793
S000953,syn9554316
S001882,syn54960973
S000013,syn111589964
S003780,syn658095276
S001774,syn19929133
S002571,syn222771160
S002570,syn355443746
S001363,syn676935649
S000719,syn212948477
S001521,syn872991094
S003306,syn198279311
S002264,syn182860153
S002059,syn878891873
S002005,syn107838062
S000161,syn403730954
S000095,syn161000046
S001356,syn894803938
S000464,syn255414897
S001924,syn222920566
S003040,syn810842422
S003773,syn510174578
S001988,syn894803938
S003455,syn39572970
S001305,syn685675787
S000770,syn567328493
S003156,syn525749553
S000299,syn438180269
S002600,syn966519586
S003328,syn898314831
S002118,syn107838062
S002221,syn944168567
S000273,syn998035800
S002272,syn230158287
S001980,syn80571213
S002209,syn212948477
S001425,syn248705708
S000222,syn476024818
S002581,syn564266158
S001058,syn178530906
S001516,syn362679751
S001419,syn864032811
S000359,syn356383124
S001202,syn362278745
S002693,syn745747195
S002192,syn761759899
S001741,syn650824500
S002078,syn652039583
S001314,syn422683476
S002234,syn13794452
S002193,syn900017851
S002473,syn54960973
S001540,syn677200747
S002280,syn682650612
S003504,syn822285301
S001125,syn449821553
S003213,syn376407722
S000382,syn372776986
S002598,syn713095616
S001322,syn8288142
S002304,syn107838062
S000113,syn389765614
S001392,syn54960973
S002351,syn894803938
S002588,syn998035800
S003119,syn392180233
S001011,syn773123906
S001217,syn95050793
S001250,syn676935649
S003961,syn165953003
S001296,syn802807325
S000210,syn248518088
S003479,syn620177642
S001076,syn422683476
S001462,syn759126195
S003196,syn101811280
S002393,syn255414897
S002554,syn517340829
S002106,syn403730954
S000410,syn217678569
S003420,syn107838062
S001960,syn362278745
S000085,syn449821553
S002872,syn407478098
S003218,syn560855644
S003910,syn525749553
S001425,syn78467775
S002302,syn14886675
S002950,syn617179034
S002331,syn841425096
S002961,syn230158287
S003544,syn223005448
S000148,syn872991094
S000100,syn620177642
S003169,syn95050793
S003372,syn725814965
S002715,syn679342265
S000029,syn677200747
S001777,syn376407722
S000878,syn52339561
S001298,syn117581361
S003627,syn676935649
S003281,syn54960973
S000644,syn677200747
S002993,syn200749160
S000257,syn734490648
S000782,syn11290332
S001302,syn19929133
S003396,syn611859400
S003994,syn212948477
S002382,syn422815685
S002481,syn283773600
S000947,syn362679751
S002783,syn773123906
S002995,syn356383124
S001876,syn178530906
S000380,syn560855644
S001679,syn320565693
S000383,syn232108991
S002205,syn677200747
S003483,syn679342265
S001657,syn521353155
S001296,syn754301386
S000748,syn510174578
S003692,syn91116210
S000465,syn61392471
S003455,syn270615585
S002535,syn232108991
S000060,syn212948477
S003327,syn339055170
S001199,syn212948477
S000960,syn204162849
S001643,syn494900912
S002402,syn9554316
S002058,syn212948477
S000405,syn230158287
S003817,syn754301386
S000557,syn843447402
S001542,syn569189161
S000313,syn904837963
S003440,syn61392471
S002628,syn101811280
S002418,syn864032811
S003986,syn232108991
S000039,syn652039583
S000864,syn582206816
S003111,syn248518088
S002615,syn248518088
S001546,syn564266158
S001726,syn222920566
S000809,syn567018406
S000818,syn896380841
S001482,syn392180233
S000401,syn826383418
S001591,syn820706658
S000400,syn904837963
S000110,syn853127774
S001587,syn107838062
S000305,syn922860082
S002646,syn620716091
S002514,syn389765614
S001739,syn178530906
S000071,syn944168567
S002904,syn885477184
S001158,syn517340829
S001471,syn17981540
S003298,syn178530906
S000313,syn759126195
S001368,syn564266158
S003686,syn653567459
S001684,syn554343096
S001706,syn822285301
S000833,syn389765614
S000125,syn620716091
S002926,syn255414897
S002431,syn61392471
S003955,syn163051236
S002402,syn222920566
S001115,syn407478098
S000380,syn80706835
S001077,syn759827066
S003877,syn403730954
S003535,syn422683476
S002542,syn362679751
S003679,syn818642383
S003980,syn734490648
S001908,syn222920566
S003936,syn677200747
S001872,syn382357026
S001708,syn174839683
S000493,syn248705708
S000761,syn189009801
S000142,syn476024818
S001701,syn382967104
S000404,syn658839463
S002205,syn55588410
S001323,syn653567459
S000960,syn826383418
S001127,syn843447402
S001348,syn620716091
S003297,syn210520442
S002386,syn871132644
S003698,syn669307825
S002474,syn111589964
S002946,syn329244606
S001942,syn355443746
S000757,syn182860153
S003733,syn752980395
S002163,syn254659177
S002608,syn485741520
S000054,syn961815312
S003559,syn107149444
S002304,syn166189584
S001240,syn254659177
S003324,syn283773600
S001601,syn617179034
S003952,syn692686039
S000470,syn222771160
S003211,syn339055170
S002982,syn222771160
S001672,syn14886675
S000853,syn658839463
S000854,syn878891873
S002848,syn717725222
S002123,syn492483613
S002943,syn822285301
S001528,syn200749160
S003478,syn864032811
S001952,syn685675787
S001421,syn275129474
S002817,syn752980395
S001467,syn222920566
S002590,syn14886675
S003771,syn216523932
S001954,syn864032811
S002485,syn763350687
S001157,syn745747195
S000626,syn362278745
S002913,syn174839683
S002175,syn818642383
S000184,syn843447402
S002501,syn107838062
S001081,syn818642383
S003744,syn9554316
S000998,syn710946306
S003532,syn101811280
S003579,syn476938121
S003473,syn102730231
S003358,syn759827066
S000916,syn426779033
S001488,syn725814965
S001039,syn566711844
S001480,syn799111714
S000748,syn525749553
S002365,syn799111714
S002489,syn389765614
S003792,syn885477184
S003712,syn95050793
S000075,syn143639655
S001318,syn658839463
S003309,syn275129474
S002244,syn320565693
S003079,syn382967104
S003447,syn525749553
S003147,syn998035800
S003361,syn872991094
S002469,syn818642383
S003892,syn11290332
S002196,syn54960973
S003190,syn203927468
S000115,syn376407722
S003082,syn13794452
S003290,syn9554316
S000240,syn573187194
S002461,syn745747195
S001897,syn454466952
S002661,syn185720758
S003289,syn868811069
S000231,syn731081146
S003011,syn123602255
S003235,syn885477184
S000591,syn222771160
S003864,syn725814965
S002426,syn761759899
S000264,syn572055387
S002046,syn331800170
S003446,syn843447402
S001005,syn370340857
S000042,syn210520442
S000985,syn476938121
S003151,syn684156644
S002991,syn54960973
S001319,syn761759899
S000260,syn878891873
S002062,syn189009801
S000067,syn476938121
S000406,syn900017851
S003302,syn510846406
S001307,syn52339561
S003031,syn52339561
S002899,syn180695657
S002066,syn685675787
S000430,syn896380841
S002285,syn91116210
S003080,syn389765614
S002147,syn677200747
S000390,syn178530906
S003274,syn226786922
S000617,syn944168567
S002388,syn254659177
S001519,syn178530906
S001261,syn871132644
S002567,syn315148170
S001385,syn230158287
S001419,syn11290332
S002073,syn298940330
S003985,syn722358396
S001524,syn422683476
S002514,syn13794452
S002354,syn761759899
S000206,syn653567459
S001196,syn799111714
S001375,syn898314831
S003345,syn203927468
S003518,syn102730231
S003276,syn462639179
S003812,syn166189584
S003008,syn658095276
S001802,syn795210779
S003011,syn731081146
S000985,syn944168567
S000523,syn872991094
S002006,syn900017851
S001579,syn320565693
S001175,syn298940330
S001054,syn632403892
S003497,syn355443746
S002494,syn270615585
S003575,syn961815312
S002451,syn510174578
S002293,syn165953003
S003553,syn39572970
S000437,syn705364323
S002303,syn784452917
S003191,syn370340857
S001375,syn370340857
S001303,syn217678569
S003863,syn521353155
S002248,syn818642383
S000690,syn222771160
S002905,syn682650612
S000039,syn395480913
S000764,syn465896766
S001758,syn868811069
S002949,syn107838062
S003363,syn761759899
S003057,syn650824500
S002912,syn872991094
S001513,syn961815312
S003185,syn370340857
S003192,syn658095276
S003739,syn734490648
S003068,syn759126195
S002599,syn203927468
S002662,syn17981540
S002913,syn894803938
S003592,syn52339561
S003299,syn574810382
S002933,syn189010115
S002863,syn881389892
S000112,syn961815312
S003440,syn725814965
S000233,syn872991094
S003477,syn878891873
S002807,syn685675787
S001808,syn524418968
S000573,syn868811069
S002050,syn370340857
S001165,syn894803938
S002494,syn653567459
S002890,syn317169583
S000293,syn465896766
S001103,syn117581361
S000934,syn222771160
S001490,syn499516933
S001144,syn650824500
S003615,syn232108991
S001133,syn653567459
S003079,syn898314831
S003740,syn878891873
S001550,syn679342265
S002871,syn180695657
S002354,syn95050793
S001052,syn941081585
S001345,syn784452917
S000711,syn722358396
S002864,syn48387160
S001709,syn745747195
S002235,syn463803274
S003195,syn368844399
S000248,syn773862134
S003624,syn356383124
S002573,syn376407722
S002012,syn392180233
S002957,syn885477184
S001546,syn784452917
S003596,syn189010115
S002696,syn426779033
S000393,syn331800170
S002938,syn878891873
S000897,syn510846406
S003808,syn679342265
S002964,syn725814965
S000465,syn107838062
S002290,syn80706835
S002644,syn853127774
S002056,syn101811280
S001962,syn966519586
S001016,syn117581361
S003651,syn298940330
S003108,syn210513556
S002300,syn897588732
S001514,syn799111714
S002068,syn309951247
S003628,syn414961289
S003503,syn754301386
S002337,syn763350687
S002734,syn331800170
S001144,syn868811069
S003058,syn232108991
S000798,syn107838062
S003694,syn204162849
S002264,syn872991094
S000326,syn159521941
S003271,syn692686039
S002807,syn17981540
S000671,syn222920566
S002469,syn210520442
S003151,syn283773600
S001285,syn864032811
S000581,syn91116210
S001120,syn226786922
S002071,syn248705708
S002215,syn230158287
S001796,syn885477184
S001533,syn111589964
S000681,syn230158287
S002647,syn966519586
S003117,syn569189161
S002403,syn178530906
S000136,syn658839463
S001969,syn449821553
S002344,syn692686039
S001585,syn818642383
S001892,syn826383418
S002809,syn222771160
S002741,syn759827066
S003873,syn494900912
S001365,syn230158287
S003283,syn843447402
S001170,syn283773600
S000040,syn675419655
S002435,syn200749160
S002337,syn569189161
S000529,syn510846406
S001198,syn647553105
S001512,syn761759899
S001386,syn763350687
S001841,syn465896766
S000393,syn376407722
S002894,syn95050793
S003056,syn799111714
S002558,syn407478098
S000026,syn382357026
S003395,syn476024818
S002766,syn810842422
S003056,syn761759899
S002388,syn567328493
S000660,syn309951247
S001933,syn230158287
S001000,syn560855644
S002200,syn39572970
S000147,syn647553105
S001579,syn521353155
S001217,syn675419655
S003144,syn248518088
S001950,syn449821553
S001746,syn617179034
S002265,syn54960973
S003346,syn465896766
S003478,syn11290332
S003623,syn617179034
S002982,syn517340829
S003297,syn107838062
S002678,syn788189288
S000190,syn795210779
S003285,syn499516933
S002508,syn617179034
S002627,syn204162849
S000413,syn174839683
S001685,syn822285301
S001957,syn676935649
S003474,syn799111714
S002184,syn607604904
S000027,syn91116210
S003121,syn941081585
S003568,syn972050876
S001456,syn214755474
S003903,syn228516412
S002466,syn510846406
S003515,syn392180233
S002253,syn810842422
S001968,syn692686039
S002802,syn900017851
S002483,syn499516933
S000568,syn871132644
S000483,syn198279311
S002402,syn283773600
S001814,syn620716091
S002772,syn517340829
S002656,syn451017373
S000102,syn131769661
S003289,syn871132644
S001762,syn521353155
S001036,syn166189584
S002026,syn80571213
S002060,syn510174578
S003971,syn174839683
S001845,syn658839463
S000954,syn315148170
S003150,syn717725222
S003876,syn731081146
S002346,syn180695657
S000883,syn972050876
S000226,syn862438378
S002096,syn810842422
S002150,syn204162849
S001046,syn759827066
S002817,syn574810382
S002924,syn370340857
S002474,syn564266158
S001346,syn573187194
S003804,syn676935649
S000254,syn200749160
S003913,syn52339561
S003465,syn254659177
S001712,syn19929133
S001628,syn825066229
S003935,syn799111714
S001255,syn407478098
S001575,syn222879199
S002266,syn212948477
S003699,syn632403892
S001111,syn494900912
S003108,syn676935649
S001482,syn961815312
S001982,syn692686039
S001890,syn710946306
S001755,syn168653082
S002611,syn725814965
S001659,syn166189584
S003821,syn248518088
S000617,syn223005448
S001812,syn451294606
S003195,syn650824500
S000152,syn525749553
S001630,syn658095276
S000382,syn547832168
S000091,syn270615585
S003626,syn658095276
S003598,syn658839463
S000186,syn560855644
S003056,syn95050793
S000485,syn447934779
S001078,syn52339561
S001203,syn872991094
S000334,syn372776986
S003129,syn564266158
S001560,syn19929133
S001930,syn117581361
S000286,syn609088340
S001277,syn725814965
S002438,syn641368970
S000660,syn677200747
S001648,syn228516412
S001084,syn270615585
S002941,syn107838062
S003258,syn54960973
S002692,syn370340857
S003260,syn61392471
S000411,syn232108991
S001109,syn236296483
S003578,syn226786922
S000500,syn669307825
S002995,syn457084035
S003527,syn222920566
S003755,syn230158287
S001835,syn759827066
S001163,syn389765614
S001813,syn961815312
S002915,syn107838062
S001437,syn200749160
S003127,syn592986638
S002789,syn95050793
S002230,syn414390487
S002402,syn356383124
S003102,syn298940330
S000107,syn212948477
S003368,syn959377323
S002455,syn182860153
S000586,syn52339561
S001890,syn368844399
S000902,syn676935649
S001367,syn95050793
S000221,syn524418968
S001773,syn61392471
S002739,syn685675787
S000895,syn283773600
S002327,syn102730231
S002880,syn182860153
S003030,syn309951247
S001758,syn871132644
S000496,syn210520442
S001453,syn617179034
S000125,syn822285301
S002210,syn822285301
S001886,syn102730231
S000111,syn524418968
S001304,syn763350687
S002823,syn376407722
S000004,syn382967104
S002437,syn163051236
S002137,syn39572970
S002779,syn885477184
S000459,syn763350687
S001773,syn210520442
S000941,syn14886675
S002415,syn248518088
S000125,syn362679751
S002267,syn878891873
S000300,syn900787477
S000075,syn426779033
S001097,syn677200747
S001251,syn658839463
S001025,syn182860153
S001679,syn783386267
S002742,syn972050876
S002217,syn731081146
S003558,syn710946306
S003171,syn392180233
S003183,syn13794452
S002114,syn524418968
S000803,syn560855644
S002054,syn17981540
S002232,syn17981540
S000708,syn368844399
S003341,syn572055387
S000191,syn972050876
S003395,syn163051236
S001971,syn17981540
S003879,syn510846406
S000120,syn710946306
S003766,syn212948477
S000616,syn685675787
S001585,syn210520442
S001834,syn362679751
S001737,syn226786922
S000403,syn898314831
S003455,syn944168567
S001863,syn111589964
S002261,syn54960973
S002819,syn19929133
S002664,syn226786922
S001832,syn763350687
S002777,syn938723087
S001681,syn521353155
S001127,syn422683476
S001373,syn862438378
S003988,syn521353155
S000027,syn894803938
S002739,syn17981540
S001781,syn248518088
S000718,syn331800170
S001410,syn650824500
S001274,syn225586124
S000400,syn745747195
S003761,syn226786922
S001354,syn773749910
S000800,syn254659177
S003147,syn107838062
S003559,syn476938121
S003643,syn773862134
S003395,syn810842422
S001942,syn392180233
S003201,syn210520442
S000322,syn91116210
S003066,syn763350687
S003316,syn131769661
S001019,syn872991094
S001362,syn868811069
S003225,syn754301386
S000761,syn878891873
S003836,syn163051236
S002574,syn54960973
S001190,syn362278745
S000843,syn356383124
S000803,syn80706835
S000078,syn759827066
S002634,syn212948477
S002296,syn620716091
S002535,syn226786922
S000067,syn306318497
S000804,syn582206816
S001941,syn784452917
S000063,syn759827066
S002549,syn658839463
S003530,syn107838062
S000747,syn212948477
S001053,syn462639179
S001027,syn949061003
S003933,syn560855644
S002215,syn713095616
S000356,syn19929133
S000449,syn180695657
S001411,syn676935649
S001121,syn825066229
S003066,syn569189161
S003843,syn226786922
S001660,syn11290332
S001057,syn230158287
S003631,syn95050793
S003949,syn248518088
S001987,syn521353155
S003285,syn713095616
S003333,syn376407722
S003065,syn14886675
S002108,syn713095616
S002974,syn19929133
S000266,syn382967104
S001847,syn868811069
S002030,syn168653082
S000276,syn403730954
S001387,syn763350687
S002941,syn166189584
S002542,syn203927468
S000443,syn872991094
S002738,syn222920566
S003195,syn107149444
S003798,syn862438378
S001622,syn14886675
S001172,syn9554316
S000977,syn669307825
S002423,syn204162849
S003667,syn735454461
S003647,syn298940330
S003426,syn843447402
S000279,syn222920566
S001541,syn422683476
S000146,syn652039583
S003472,syn178530906
S001890,syn650824500
S002677,syn682650612
S003386,syn773123906
S002985,syn204162849
S001919,syn389765614
S000802,syn107838062
S000252,syn457084035
S002205,syn11290332
S002313,syn676935649
S000068,syn864032811
S003378,syn871132644
S001458,syn725814965
S000562,syn102730231
S003635,syn107149444
S000596,syn524418968
S002859,syn39572970
S000929,syn519776373
S000107,syn168653082
S003300,syn871132644
S001260,syn773862134
S001158,syn376407722
S000892,syn11290332
S000633,syn163051236
S001537,syn878891873
S001033,syn494900912
S001483,syn55588410
S003795,syn881389892
S001577,syn163051236
S000373,syn898314831
S001149,syn9554316
S001004,syn382967104
S002690,syn632403892
S002084,syn55588410
S000978,syn230158287
S003634,syn802807325
S001091,syn178530906
S000139,syn255414897
S002480,syn200749160
S002089,syn972050876
S002699,syn759827066
S002872,syn803669829
S002965,syn944168567
S002589,syn331800170
S002995,syn868811069
S000556,syn102730231
S000031,syn708798452
S002045,syn11290332
S000876,syn705364323
S001710,syn941081585
S003456,syn525749553
S001607,syn961815312
S002777,syn853127774
S000710,syn362278745
S001728,syn818642383
S001533,syn564266158
S003886,syn370340857
S003859,syn759126195
S003959,syn885477184
S002836,syn210520442
S000252,syn582206816
S001206,syn382967104
S003627,syn248705708
S001089,syn510174578
S002072,syn356383124
S001601,syn878891873
S000856,syn19929133
S003186,syn309951247
S002012,syn204162849
S000861,syn517340829
S003790,syn8288142
S003237,syn111589964
S002267,syn521353155
S001543,syn708798452
S003178,syn822285301
S003603,syn510846406
S002160,syn449821553
S001891,syn61392471
S000777,syn754301386
S000605,syn885477184
S003362,syn174839683
S001077,syn684156644
S003802,syn961815312
S000568,syn174839683
S001005,syn569189161
S001852,syn862438378
S001909,syn226786922
S001918,syn214755474
S000674,syn189009801
S002461,syn524418968
S002326,syn407324032
S001860,syn799111714
S002385,syn617179034
S002373,syn894803938
S002615,syn821188945
S002011,syn773749910
S002888,syn275129474
S001381,syn679342265
S003218,syn759827066
S002707,syn569189161
S002001,syn708798452
S003203,syn39572970
S000861,syn426779033
S001860,syn761759899
S002605,syn881389892
S001541,syn111589964
S002370,syn574810382
S000015,syn422683476
S002590,syn864032811
S001692,syn658839463
S000532,syn574810382
S000011,syn52339561
S003354,syn802807325
S001649,syn900017851
S000967,syn894803938
S003419,syn414961289
S000782,syn315148170
S001194,syn898314831
S001090,syn210520442
S003521,syn560855644
S003431,syn370340857
S000125,syn658095276
S003734,syn510846406
S003624,syn710946306
S002517,syn510846406
S002502,syn117581361
S000769,syn230158287
S003553,syn80571213
S003362,syn476938121
S000501,syn14886675
S000544,syn248518088
S002917,syn115090374
S002120,syn972050876
S001350,syn382967104
S001269,syn275129474
S002214,syn11290332
S000649,syn203927468
S002644,syn802807325
S002687,syn230158287
S000768,syn111589964
S002419,syn685675787
S003143,syn355443746
S003061,syn275129474
S003389,syn818642383
S003044,syn881389892
S003289,syn476938121
S001437,syn210513556
S001232,syn232108991
S003994,syn676935649
S000208,syn972050876
S002733,syn898314831
S000784,syn422683476
S003749,syn759827066
S000817,syn462639179
S000943,syn255414897
S001389,syn843447402
S002107,syn759827066
S001500,syn223005448
S003645,syn368844399
S000348,syn896380841
S001878,syn54960973
S000623,syn230158287
S000209,syn422683476
S000858,syn95050793
S003535,syn124330588
S001058,syn61392471
S002404,syn111589964
S000083,syn225586124
S002349,syn449821553
S002894,syn675419655
S001545,syn826383418
S003624,syn368844399
S000368,syn331800170
S001670,syn972050876
S003104,syn407478098
S002628,syn799111714
S002723,syn972050876
S002780,syn675419655
S002758,syn315148170
S001212,syn669307825
S003009,syn560855644
S002904,syn641368970
S002433,syn554343096
S000402,syn230158287
S000499,syn754301386
S003261,syn465896766
S001323,syn609088340
S001364,syn102730231
S003002,syn48387160
S002039,syn52339561
S000249,syn941081585
S002480,syn692686039
S003714,syn872991094
S001939,syn39572970
S003179,syn759126195
S001854,syn799111714
S001542,syn885477184
S003308,syn61392471
S003771,syn174839683
S002729,syn17981540
S001867,syn131769661
S000033,syn710946306
S002067,syn182860153
S000901,syn961815312
S001237,syn573187194
S002004,syn731081146
S003184,syn123602255
S000697,syn894803938
S000573,syn174839683
S003481,syn465896766
S002635,syn275129474
S002781,syn392180233
S002686,syn230158287
S003218,syn320565693
S001920,syn554343096
S000817,syn476024818
S000531,syn174839683
S000013,syn143639655
S001354,syn438180269
S000836,syn462639179
S003050,syn843447402
S000754,syn54960973
S001217,syn172559794
S002243,syn182860153
S003202,syn39572970
S003372,syn222771160
S001814,syn822285301
S002202,syn705364323
S000201,syn494900912
S001881,syn620716091
S000882,syn382357026
S003009,syn80706835
S001741,syn223005448
S002249,syn972050876
S001474,syn795210779
S000569,syn783386267
S003882,syn389765614
S000470,syn961815312
S002629,syn354527121
S002110,syn872991094
S003229,syn682650612
S003467,syn131769661
S003628,syn255414897
S000190,syn763350687
S001003,syn320565693
S000671,syn574810382
S003826,syn39572970
S000521,syn524418968
S001329,syn524418968
S003863,syn356383124
S000419,syn941081585
S001554,syn524418968
S001876,syn422683476
S003370,syn894803938
S001067,syn560855644
S000465,syn451294606
S002622,syn521353155
S000088,syn560855644
S001418,syn676935649
S000105,syn525749553
S002200,syn80571213
S002504,syn248705708
S003865,syn214755474
S000571,syn611859400
S002045,syn403730954
S003982,syn754301386
S003769,syn392463641
S002243,syn802807325
S000242,syn773862134
S002485,syn677200747
S002871,syn111589964
S003513,syn773862134
S001020,syn582206816
S001658,syn941081585
S000321,syn248705708
S000201,syn178530906
S002484,syn476938121
S003090,syn217678569
S000435,syn731081146
S002448,syn392180233
S001590,syn822285301
S002112,syn885477184
S000401,syn799111714
S001960,syn904837963
S001064,syn111589964
S001043,syn731081146
S001541,syn107838062
S001490,syn54960973
S001501,syn650824500
S003564,syn230158287
S000510,syn226786922
S000014,syn972050876
S003337,syn669307825
S001116,syn370340857
S002429,syn872991094
S000230,syn414961289
S001149,syn465896766
S000436,syn11290332
S003450,syn476938121
S003357,syn826383418
S003716,syn476024818
S002195,syn885477184
S003392,syn61392471
S001551,syn517340829
S001849,syn54960973
S001789,syn862438378
S001454,syn632403892
S001922,syn392180233
S000869,syn52339561
S002328,syn652039583
S002447,syn438180269
S002045,syn647553105
S002515,syn872991094
S000346,syn465896766
S000911,syn376407722
S000567,syn101811280
S001005,syn168653082
S001662,syn620716091
S001372,syn754301386
S002402,syn457084035
S001632,syn862438378
S000837,syn547832168
S003072,syn212948477
S000293,syn457084035
S003407,syn165953003
S003165,syn426779033
S000632,syn881389892
S003649,syn27158926
S002168,syn961815312
S001122,syn784452917
S000097,syn315148170
S002336,syn745747195
S002409,syn802807325
S002901,syn569189161
S001805,syn315148170
S001937,syn248518088
S003623,syn878891873
S000559,syn111589964
S000385,syn810842422
S002134,syn61392471
S001323,syn438180269
S001951,syn843447402
S002193,syn853127774
S001901,syn641368970
S002021,syn180695657
S002527,syn784452917
S000091,syn944168567
S000008,syn39572970
S000504,syn843447402
S001772,syn54960973
S001082,syn802807325
S002508,syn878891873
S003785,syn34943249
S001615,syn395480913
S003832,syn320565693
S003888,syn944168567
S003507,syn675419655
S000071,syn17981540
S000929,syn524418968
S002130,syn80571213
S001567,syn843447402
S000193,syn61392471
