subject_id,syn_id
S000269,syn709023039
S002755,syn430436467
S000146,syn788411439
S003223,syn425341745
S003266,syn433253815
S003608,syn891306476
S000920,syn289104741
S000702,syn592017771
S000545,syn794683414
S002121,syn844194719
S002434,syn4695779
S000933,syn679319333
S001201,syn815886180
S000975,syn755081718
S003536,syn251852019
S000129,syn571955587
S000096,syn512779885
S002236,syn397005441
S002511,syn896931488
S002837,syn794683414
S000692,syn15111177
S001476,syn717448716
S001818,syn512779885
S002992,syn15111177
S001748,syn993821471
S000437,syn142525917
S003028,syn333759780
S002480,syn628681688
S002519,syn401191275
S001859,syn64811932
S002544,syn891306476
S002348,syn571955587
S000710,syn922994539
S001528,syn270195421
S001921,syn899791266
S001183,syn522625415
S003387,syn621809556
S003738,syn343519026
S001565,syn370032046
S001398,syn771262997
S002012,syn755081718
S003107,syn298077441
S001496,syn115114598
S001713,syn265406488
S003601,syn393017693
S000145,syn815886180
S003274,syn571955587
S003856,syn21623920
S003805,syn393017693
S001757,syn788411439
S002317,syn592017771
S000512,syn104736740
S001346,syn371193452
S003004,syn640921537
S001528,syn22951113
S003972,syn637462319
S002187,syn774981216
S001604,syn899791266
S000113,syn143604462
S001263,syn65346725
S001704,syn170756616
S002086,syn922994539
S000963,syn608226598
S003113,syn232265453
S002118,syn608226598
S003869,syn101891993
S003048,syn120175368
S001289,syn65346725
S002843,syn459011213
S000236,syn554722938
S000270,syn899791266
S000747,syn393017693
S002702,syn310680197
S001665,syn941141334
S003204,syn123807782
S003902,syn120175368
S002321,syn21623920
S003827,syn529882352
S000285,syn694486825
S000349,syn371193452
S003597,syn430436467
S003799,syn371193452
S002525,syn678243734
S003287,syn519153386
S001390,syn60739719
S001174,syn397005441
S000235,syn63607767
S001184,syn120175368
S001179,syn4695779
S003354,syn777615583
S003182,syn382017948
S001252,syn155671545
S000101,syn142525917
S003725,syn119875260
S002958,syn557314924
S002479,syn586260899
S001093,syn66640925
S001691,syn232825486
S000762,syn777615583
S001912,syn285178329
S001634,syn628681688
S001593,syn214397702
S001304,syn28261862
S003709,syn393017693
S002079,syn4695779
S002229,syn205256887
S000908,syn26631563
S003978,syn4695779
S002425,syn257950844
S001965,syn707944697
S003182,syn861411837
S003297,syn620135760
S000540,syn433253815
S001593,syn430436467
S001732,syn459011213
S000543,syn621555859
S002009,syn251852019
S001492,syn393017693
S001322,syn815886180
S000110,syn143604462
S000714,syn839870193
S002303,syn433253815
S003787,syn183788160
S000957,syn777615583
S001918,syn845734643
S000839,syn250553677
S002494,syn123807782
S000561,syn637462319
S000268,syn101891993
S001050,syn73546848
S002975,syn433253815
S003583,syn654167011
S002920,syn626742344
S002413,syn679319333
S002943,syn899791266
S002586,syn431517063
S000094,syn111314999
S000993,syn430436467
S000990,syn886020020
S000501,syn655657842
S002600,syn851448085
S001635,syn788411439
S003661,syn621555859
S000572,syn640921537
S003455,syn788411439
S001220,syn774981216
S001403,syn654167011
S001977,syn104736740
S003378,syn788411439
S000170,syn564677542
S003985,syn134954351
S000507,syn571955587
S000186,syn877811994
S000016,syn685325207
S002990,syn851448085
S002959,syn678243734
S001457,syn64811932
S000479,syn512779885
S000060,syn219894248
S002997,syn860761936
S000103,syn853713888
S001207,syn701516666
S000787,syn370032046
S002138,syn853713888
S000592,syn774981216
S001136,syn592017771
S000592,syn628681688
S000470,syn870439805
S003661,syn945369067
S003230,syn886020020
S000073,syn397005441
S001075,syn81860846
S003494,syn573794653
S000751,syn853713888
S001060,syn620135760
S001817,syn533561110
S002360,syn623628107
S002608,syn941141334
S002599,syn567207460
S002763,syn773921086
S001833,syn522625415
S003010,syn22951113
S002580,syn289104741
S002656,syn985572377
S001417,syn709023039
S000978,syn707944697
S001612,syn290543445
S003304,syn22951113
S003225,syn25432723
S000885,syn701516666
S002671,syn797177355
S001181,syn516850916
S002045,syn870439805
S002991,syn942606133
S002058,syn385837097
S001746,syn67657224
S003037,syn471994058
S003200,syn289104741
S002392,syn265406488
S002106,syn675233522
S003554,syn922994539
S000420,syn265406488
S002236,syn101891993
S003225,syn21623920
S003836,syn747100816
S001974,syn621809556
S002008,syn747100816
S002494,syn344756601
S000257,syn777615583
S002575,syn662499569
S001183,syn799106622
S001754,syn39911804
S003543,syn845734643
S000895,syn142525917
S002967,syn265406488
S000194,syn626742344
S003352,syn853713888
S003973,syn891306476
S003622,syn66640925
S001145,syn238168181
S002677,syn922994539
S001529,syn755081718
S003847,syn681614356
S002059,syn788411439
S003303,syn439678771
S001289,syn428250032
S000357,syn564677542
S000576,syn707944697
S000577,syn561104920
S001708,syn277663908
S003451,syn844194719
S002542,syn67657224
S002561,syn845734643
S000394,syn377983136
S002917,syn257950844
S001917,syn428250032
S001118,syn662499569
S001108,syn382017948
S001953,syn157488132
S000077,syn978100380
S002664,syn270195421
S003065,syn621809556
S002449,syn978100380
S003729,syn600550309
S003372,syn369435966
S002652,syn265406488
S001569,syn298077441
S002495,syn568485698
S002248,syn707944697
S001369,syn25432723
S000242,syn922994539
S002923,syn672650671
S001819,syn755081718
S001376,syn554722938
S000512,syn522625415
S002018,syn799106622
S000956,syn662499569
S002781,syn310680197
S001371,syn662499569
S003199,syn71255630
S002342,syn289104741
S003212,syn42286385
S003394,syn205256887
S001981,syn66640925
S000792,syn626742344
S000600,syn433253815
S001161,syn123807782
S002275,syn533561110
S001233,syn238168181
S001331,syn755081718
S002075,syn922410369
S002891,syn427397075
S003374,syn861979990
S003249,syn285178329
S003388,syn431517063
S003833,syn679319333
S003456,syn844194719
S002280,syn428250032
S001494,syn474513560
S003922,syn654167011
S003302,syn67657224
S003329,syn522625415
S003462,syn474513560
S001122,syn985572377
S000751,syn64811932
S000348,syn190343969
S002087,syn69988878
S001373,syn64811932
S002360,syn123807782
S001094,syn81860846
S003406,syn377983136
S003906,syn567207460
S001994,syn4695779
S002608,syn69988878
S002733,syn922410369
S000407,syn533561110
S000686,syn251852019
S001003,syn310680197
S002698,syn518087813
S002538,syn142525917
S000490,syn922994539
S000981,syn945369067
S003611,syn568485698
S002169,syn891306476
S001900,syn774981216
S000835,syn774981216
S001203,syn39911804
S000151,syn662499569
S000215,syn941141334
S000393,syn71255630
S002011,syn65346725
S003756,syn941141334
S002673,syn600550309
S000521,syn397005441
S000370,syn512779885
S002197,syn899791266
S001866,syn39911804
S002278,syn123807782
S000781,syn773921086
S001489,syn64811932
S001554,syn21623920
S002540,syn371193452
S002303,syn797177355
S001956,syn756864264
S003520,syn190343969
S003331,syn845734643
S003884,syn379226076
S003732,syn425341745
S001112,syn533561110
S001809,syn397005441
S001100,syn777615583
S001630,syn123807782
S003180,syn459011213
S001777,syn385837097
S000173,syn512779885
S001039,syn277663908
S000106,syn104736740
S001632,syn123807782
S002510,syn251852019
S001468,syn781779988
S003166,syn788411439
S003205,syn777615583
S001005,syn385837097
S003664,syn555473512
S001761,syn71255630
S003320,syn853713888
S002653,syn143604462
S001838,syn922994539
S003442,syn270195421
S002297,syn851448085
S002346,syn377983136
S001501,syn205256887
S002014,syn123807782
S001851,syn870439805
S002223,syn877811994
S002826,syn672650671
S003498,syn707944697
S002884,syn14203119
S001898,syn382017948
S002304,syn709023039
S000158,syn533561110
S003424,syn232825486
S002962,syn626742344
S000304,syn500193133
S001700,syn777615583
S001878,syn214397702
S003157,syn439678771
S001140,syn28261862
S001248,syn25432723
S003005,syn672650671
S000092,syn377983136
S001943,syn340950169
S003250,syn896931488
S003081,syn99814029
S002009,syn587316381
S001507,syn355486920
S000240,syn140833463
S001730,syn212001900
S003483,syn849558264
S001538,syn985572377
S001375,syn15111177
S003038,syn788411439
S002926,syn265406488
S002151,syn289104741
S003436,syn190343969
S001893,syn430436467
S000022,syn459011213
S002714,syn428250032
S003001,syn781779988
S001506,syn755081718
S003624,syn290543445
S000699,syn474513560
S003961,syn111314999
S000923,syn557314924
S002155,syn512779885
S000545,syn709023039
S001781,syn310680197
S002470,syn439678771
S001860,syn707944697
S000266,syn709023039
S001682,syn340950169
S001054,syn756864264
S003930,syn144035631
S002654,syn382017948
S000511,syn709023039
S000993,syn317711829
S002580,syn140833463
S001958,syn344756601
S000884,syn788411439
S002689,syn610724406
S001572,syn134954351
S001013,syn219894248
S003507,syn474513560
S002562,syn377983136
S000678,syn73546848
S003142,syn799106622
S001665,syn270195421
S001433,syn621555859
S003993,syn985572377
S002953,syn431517063
S000142,syn854148012
S000874,syn385837097
S003440,syn369435966
S003113,syn143604462
S003404,syn709023039
S001382,syn115114598
S003854,syn67657224
S001777,syn628681688
S002516,syn385837097
S002825,syn844194719
S000899,syn371193452
S001125,syn430436467
S001177,syn14203119
S003514,syn65346725
S003312,syn608226598
S000327,syn64811932
S001109,syn28261862
S003477,syn340950169
S003833,syn379226076
S003008,syn38484231
S000288,syn533561110
S001759,syn363610902
S001405,syn945369067
S002896,syn883765020
S002834,syn655657842
S001596,syn621809556
S003256,syn281316407
S003392,syn111314999
S002307,syn348622918
S000517,syn39911804
S000638,syn39911804
S002453,syn173174891
S002325,syn173174891
S002770,syn111314999
S003123,syn985572377
S001456,syn64811932
S001749,syn343519026
S001603,syn941141334
S001480,syn326966311
S001536,syn212001900
S002568,syn815886180
S002006,syn142525917
S001257,syn65346725
S003158,syn73546848
S001735,syn212001900
S000248,syn39911804
S003831,syn99814029
S003066,syn66640925
S001101,syn65346725
S001747,syn679319333
S003484,syn21623920
S003282,syn379226076
S002375,syn985572377
S001304,syn877811994
S001854,syn38484231
S002974,syn297105081
S001366,syn860761936
S000632,syn377983136
S002426,syn343519026
S000036,syn628681688
S003170,syn845734643
S001091,syn382017948
S003684,syn123807782
S002443,syn142525917
S001438,syn533561110
S002537,syn340950169
S003012,syn290543445
S001850,syn529882352
S002024,syn701516666
S000367,syn734819849
S001782,syn425341745
S003246,syn654167011
S001612,syn654167011
S001674,syn709023039
S000739,syn382017948
S002126,syn120175368
S002716,syn567207460
S003467,syn379226076
S001300,syn774981216
S002007,syn853713888
S003247,syn140833463
S000219,syn370032046
S003732,syn140833463
S001354,syn101891993
S001314,syn393017693
S002833,syn870439805
S001786,syn142525917
S000825,syn348622918
S001927,syn344756601
S000829,syn99814029
S002758,syn861979990
S000232,syn626742344
S001168,syn755081718
S003667,syn397005441
S002583,syn707944697
S001419,syn65346725
S002685,syn371193452
S000602,syn567207460
S003959,syn516850916
S002429,syn379226076
S000625,syn849558264
S002422,syn586260899
S000400,syn922410369
S003291,syn496113669
S002860,syn587316381
S002416,syn592017771
S001757,syn709023039
S001325,syn459011213
S001392,syn637462319
S003549,syn289104741
S002611,syn679319333
S001633,syn628681688
S000428,syn297105081
S002433,syn621555859
S003249,syn709023039
S001957,syn343519026
S001781,syn38484231
S001304,syn251852019
S003103,syn886020020
S003516,syn115114598
S003813,syn281316407
S002537,syn860761936
S001703,syn694486825
S002564,syn777615583
S000722,syn26631563
S002140,syn142525917
S000686,syn587316381
S001132,syn985572377
S000612,syn842634051
S001290,syn777615583
S001668,syn471994058
S002414,syn842634051
S001820,syn430476831
S000086,syn66640925
S002229,syn54339636
S002344,syn978100380
S003187,syn430436467
S002161,syn297105081
S002240,syn19480787
S003738,syn60739719
S000413,syn672650671
S003684,syn344756601
S003642,syn310680197
S001605,syn71255630
S002115,syn844194719
S002346,syn459011213
S002724,syn369435966
S003563,syn799106622
S002175,syn922410369
S002451,syn265406488
S002108,syn891306476
S001404,syn474513560
S000273,syn860761936
S001369,syn111314999
S001730,syn205256887
S002812,syn143604462
S003274,syn140833463
S001975,syn73546848
S001148,syn474513560
S000976,syn298077441
S002938,syn922994539
S000730,syn620135760
S000062,syn287402391
S001732,syn672650671
S003128,syn340950169
S000383,syn238168181
S003599,syn849558264
S002449,syn985572377
S003577,syn626742344
S000084,syn747100816
S001196,syn755081718
S001499,syn679319333
S003034,syn425341745
S003131,syn554722938
S003662,syn886020020
S002769,syn4695779
S000443,syn672650671
S000384,syn861411837
S002978,syn317711829
S001469,syn265406488
S003541,syn845734643
S002846,syn277663908
S001314,syn942606133
S003010,syn67657224
S002733,syn257950844
S000211,syn326966311
S001033,syn756864264
S000693,syn111314999
S003959,syn675233522
S001899,syn561104920
S003268,syn277663908
S000662,syn849558264
S000560,syn190343969
S000974,syn64811932
S000010,syn66640925
S003446,syn788411439
S003064,syn608226598
S001840,syn355486920
S001628,syn842634051
S000883,syn65346725
S001186,syn28261862
S002817,syn756864264
S002734,syn942606133
S001346,syn28261862
S003539,syn516850916
S001790,syn851448085
S003626,syn780683722
S001620,syn774981216
S002013,syn71255630
S000100,syn277663908
S000811,syn640921537
S001850,syn15111177
S001050,syn14203119
S003675,syn780683722
S003931,syn99814029
S002565,syn265406488
S002496,syn851448085
S003811,syn60739719
S000020,syn554722938
S003286,syn397005441
S002753,syn310680197
S003019,syn81860846
S002091,syn922410369
S000773,syn401191275
S003124,syn382017948
S000699,syn592017771
S002856,syn281316407
S003302,syn861411837
S000983,syn899791266
S003700,syn430476831
S003754,syn397005441
S000519,syn111314999
S002557,syn377983136
S001741,syn662499569
S000698,syn587316381
S001600,syn142525917
S002249,syn916043720
S001505,syn797177355
S000128,syn343519026
S000192,syn860761936
S000909,syn567207460
S000160,syn92900227
S002184,syn355486920
S003930,syn65346725
S001997,syn370032046
S002479,syn500193133
S000285,syn701516666
S000044,syn564677542
S002976,syn310680197
S003116,syn382017948
S001110,syn587316381
S003143,syn111314999
S001953,syn60739719
S002639,syn756864264
S002175,syn239885340
S000824,syn430436467
S002207,syn111314999
S001537,syn679319333
S002513,syn344756601
S003692,syn516850916
S001321,syn734819849
S003207,syn343519026
S001769,syn516850916
S000647,syn67657224
S000609,syn985572377
S000237,syn123807782
S002321,syn860761936
S003594,syn561104920
S002165,syn610724406
S002034,syn143604462
S000984,syn251852019
S002908,syn571955587
S003857,syn533561110
S003118,syn533561110
S002768,syn474513560
S000531,syn42286385
S003037,syn621555859
S001018,syn289104741
S003513,syn120175368
S002154,syn21623920
S001908,syn142525917
S000248,syn143604462
S003636,syn839870193
S000111,syn707944697
S000656,syn654167011
S002802,syn121296537
S003325,syn428250032
S003402,syn81860846
S001096,syn232265453
S000372,syn219894248
S000286,syn232265453
S000170,syn431517063
S002453,syn42286385
S002175,syn474513560
S001277,syn860761936
S002528,syn610724406
S003635,syn939720156
S001219,syn788411439
S002344,syn355486920
S003208,syn672650671
S002958,syn756864264
S000814,syn142525917
S003884,syn4695779
S002116,syn621555859
S002197,syn397005441
S003149,syn518087813
S000970,syn922994539
S003609,syn877811994
S002515,syn382017948
S003435,syn65346725
S003254,syn140833463
S003517,syn289104741
S000121,syn228058204
S002921,syn844194719
S000370,syn747100816
S003564,syn870439805
S003655,syn157488132
S002617,syn774981216
S000762,syn891306476
S001672,syn205256887
S003359,syn474513560
S001338,syn289104741
S002647,syn355486920
S000106,syn512779885
S000132,syn586260899
S002300,syn662499569
S000554,syn60739719
S003059,syn123807782
S000581,syn430436467
S003405,syn870439805
S000515,syn66640925
S003391,syn756864264
S002915,syn310680197
S000442,syn212568791
S000494,syn459011213
S003885,syn65346725
S000229,syn561104920
S000356,syn22951113
S001481,syn672650671
S000116,syn922994539
S000281,syn298077441
S001434,syn571955587
S000423,syn340950169
S000334,syn942606133
S002986,syn104736740
S003576,syn621809556
S003377,syn881092684
S000867,syn945369067
S002387,syn707391274
S003345,syn143604462
S000975,syn428250032
S002950,syn518087813
S000343,syn637462319
S003292,syn522625415
S003183,syn851448085
S003461,syn42286385
S003586,syn120175368
S000463,syn290543445
S000469,syn119875260
S003288,syn289104741
S003217,syn861979990
S003041,syn73546848
S001396,syn773921086
S000779,syn289104741
S000826,syn379226076
S001545,syn512779885
S001392,syn99814029
S003628,syn101891993
S003034,syn140833463
S003461,syn592017771
S001201,syn512779885
S002089,syn101891993
S001189,syn771262997
S002309,syn228058204
S001229,syn592017771
S001389,syn310680197
S003138,syn430476831
S003451,syn120175368
S002969,syn212001900
S000562,syn554722938
S003918,syn564677542
S001321,syn774981216
S003847,syn290543445
S000174,syn922410369
S000271,syn512779885
S000871,syn777615583
S000999,syn877811994
S000482,syn777615583
S000217,syn567207460
S000381,syn22951113
S003623,syn427397075
S001605,syn662499569
S001647,syn219894248
S000767,syn4695779
S001603,syn270195421
S001965,syn777615583
S000184,syn747100816
S000633,syn71255630
S003957,syn916043720
S002073,syn883765020
S003896,syn71255630
S000067,syn662499569
S001134,syn430436467
S003461,syn212568791
S000693,syn104736740
S003010,syn922994539
S001960,syn774981216
S003288,syn425341745
S002459,syn678243734
S000779,syn425341745
S003728,syn709023039
S002007,syn60739719
S000495,syn344756601
S000309,syn985572377
S001424,syn281316407
S002301,syn67657224
S001406,syn15111177
S003020,syn572631403
S002262,syn143604462
S002797,syn861411837
S000539,syn205256887
S000566,syn270195421
S000567,syn143604462
S002883,syn756864264
S000901,syn104736740
S000998,syn298077441
S003665,syn140833463
S001180,syn281316407
S002223,syn15111177
S002198,syn747100816
S002637,syn99814029
S003384,syn251852019
S002241,syn64811932
S000286,syn39911804
S000916,syn310680197
S002178,syn232825486
S000674,syn15111177
S002806,syn672650671
S000715,syn734819849
S002671,syn298077441
S000123,syn205256887
S003793,syn310680197
S000880,syn67657224
S002232,syn67657224
S000491,syn496113669
S000557,syn561104920
S003107,syn573794653
S002512,syn253494541
S001200,syn459011213
S000877,syn657204266
S002979,syn39911804
S002554,syn212568791
S003592,syn425341745
S003540,syn899791266
S001528,syn382017948
S003387,syn844194719
S003772,syn571955587
S003972,syn65346725
S001808,syn533561110
S000650,syn42286385
S002047,syn427397075
S000204,syn310680197
S000507,syn637462319
S003634,syn257950844
S002874,syn592017771
S000900,syn756864264
S003924,syn709023039
S001744,syn71255630
S000724,syn379226076
S003040,syn571955587
S003366,syn99814029
S001760,syn277663908
S001956,syn941141334
S002557,syn459011213
S001752,syn104736740
S002017,syn251852019
S000816,syn297105081
S003063,syn430436467
S001494,syn678243734
S001401,syn701516666
S000799,syn851448085
S003231,syn777615583
S000575,syn228058204
S001779,syn205256887
S002748,syn608226598
S002220,syn851448085
S002497,syn317711829
S002354,syn14203119
S000823,syn886020020
S001544,syn681614356
S000677,syn628681688
S000323,syn600550309
S003689,syn22951113
S002997,syn747100816
S003611,syn654167011
S000425,syn842634051
S000515,syn922994539
S001514,syn471994058
S003072,syn430436467
S001546,syn881092684
S000773,syn140833463
S001796,syn555173922
S002364,syn219894248
S001605,syn81860846
S001145,syn173174891
S001093,syn774981216
S002462,syn251852019
S001211,syn42286385
S000406,syn251852019
S001768,syn896931488
S003198,syn640921537
S000449,syn73546848
S003552,syn430436467
S003752,syn500193133
S001538,syn397005441
S001705,syn620135760
S003886,syn845734643
S000499,syn81860846
S003879,syn672650671
S003183,syn897402861
S000774,syn774981216
S002925,syn621555859
S000678,syn14203119
S002788,syn662499569
S000446,syn922994539
S003885,syn459011213
S001762,syn709023039
S002843,syn815886180
S001553,syn104736740
S003718,syn755081718
S000049,syn941141334
S003548,syn799106622
S000413,syn516850916
S003504,syn896931488
S002468,syn382017948
S001403,syn891306476
S002717,syn379226076
S001470,syn626742344
S001583,syn701516666
S000543,syn430476831
S001415,syn290543445
S000715,syn774981216
S002244,syn140833463
S000941,syn310680197
S002496,syn433253815
S000856,syn522625415
S003417,syn571955587
S000676,syn587316381
S001407,syn747100816
S002349,syn592017771
S000807,syn899791266
S001091,syn881092684
S000215,syn238168181
S002464,syn298077441
S000259,syn626742344
S003273,syn471994058
S003375,syn371193452
S003649,syn205256887
S001730,syn774981216
S003673,syn799106622
S000397,syn756864264
S001587,syn354557047
S001466,syn439678771
S003579,syn382017948
S001028,syn701516666
S001808,syn60739719
S001682,syn567207460
S001254,syn433253815
S003517,syn140833463
S000540,syn298077441
S000404,syn592017771
S002444,syn701516666
S002102,syn851448085
S000608,syn185144124
S002599,syn15111177
S003874,syn290543445
S003661,syn430476831
S003313,syn25432723
S001270,syn849558264
S001510,syn39911804
S003165,syn66640925
S002328,syn777615583
S003084,syn232825486
S000637,syn942606133
S000043,syn379226076
S001222,syn348622918
S001581,syn621555859
S003064,syn73546848
S000545,syn71255630
S000229,syn39911804
S002370,syn600550309
S002593,syn355486920
S000198,syn623628107
S003313,syn21623920
S001395,syn115114598
S000520,syn610724406
S001691,syn799106622
S001583,syn849558264
S001133,syn69988878
S002274,syn219894248
S001248,syn860761936
S001222,syn257950844
S000866,syn709023039
S003519,syn219894248
S001821,syn277663908
S000934,syn239885340
S003519,syn707944697
S003943,syn142525917
S003154,syn431517063
S003430,syn397005441
S001765,syn140833463
S002066,syn397005441
S002477,syn390329991
S000259,syn377983136
S003889,syn756864264
S002200,syn941141334
S003650,syn26309122
S003896,syn190343969
S000393,syn842634051
S002115,syn797177355
S003610,syn557314924
S000521,syn430436467
S003945,syn707944697
S001907,syn922994539
S001789,syn25432723
S002288,syn142525917
S002935,syn425341745
S000886,syn385837097
S000049,syn564677542
S001016,syn38484231
S000662,syn140833463
S001160,syn142525917
S003821,syn709023039
S000457,syn123807782
S002454,syn425341745
S000093,syn433253815
S003166,syn123807782
S000781,syn239885340
S003023,syn431517063
S002491,syn250553677
S003918,syn496113669
S001595,syn4695779
S000606,syn842634051
S002856,syn265406488
S003002,syn861411837
S001073,syn73546848
S003476,syn571955587
S000114,syn298077441
S002815,syn232265453
S003283,syn886020020
S001673,syn123807782
S000108,syn297105081
S003161,syn573794653
S001535,syn370543375
S002031,syn298077441
S002152,syn608226598
S000370,syn694486825
S003309,syn4695779
S003907,syn626742344
S003277,syn942606133
S002193,syn672650671
S003637,syn431517063
S003505,syn522625415
S001634,syn232265453
S001140,syn587316381
S002569,syn374647429
S003922,syn891306476
S002624,syn628681688
S001835,syn939720156
S002583,syn654167011
S003197,syn257950844
S002372,syn533561110
S000788,syn22951113
S003563,syn747100816
S001820,syn896931488
S000298,syn608226598
S000447,syn797177355
S000173,syn694486825
S003225,syn799106622
S000905,syn232825486
S001652,syn251852019
S003318,syn433253815
S001352,syn707391274
S000564,syn794683414
S002794,syn232265453
S001639,syn734819849
S002818,syn265406488
S003090,syn891306476
S001668,syn945369067
S001645,syn573794653
S000795,syn265406488
S002616,syn310680197
S001048,syn891306476
S001603,syn121296537
S003931,syn626742344
S002133,syn73546848
S001835,syn69988878
S003416,syn922994539
S001527,syn219894248
S001574,syn277663908
S002325,syn678243734
S002823,syn99814029
S000283,syn755081718
S003240,syn662499569
S002562,syn672650671
S000981,syn430476831
S000944,syn42286385
S003402,syn842634051
S003449,syn861411837
S002640,syn662499569
S000680,syn397005441
S002255,syn496113669
S003302,syn881092684
S000956,syn533561110
S002842,syn756864264
S000757,syn861979990
S001958,syn275430230
S001928,syn734819849
S000366,syn516850916
S002418,syn251852019
S002831,syn120175368
S001718,syn474513560
S002665,syn755081718
S000995,syn73546848
S003904,syn14203119
S001487,syn886020020
S000859,syn881092684
S003523,syn251852019
S000592,syn232265453
S002611,syn4695779
S000561,syn459011213
S003617,syn780683722
S000467,syn73546848
S003488,syn355486920
S000997,syn175155356
S003095,syn228058204
S000131,syn891306476
S000577,syn557314924
S001018,syn637462319
S000754,syn104736740
S002354,syn939720156
S001109,syn587316381
S002658,syn496113669
S000064,syn239885340
S002953,syn474513560
S001985,syn425341745
S000638,syn557314924
S002810,syn15111177
S002058,syn64811932
S000660,syn861411837
S001845,syn123807782
S001181,syn899791266
S000110,syn318698328
S002408,syn120175368
S002180,syn357243436
S000034,syn318698328
S002715,syn709023039
S000365,syn608226598
S002556,syn555473512
S000001,syn66640925
S003128,syn567207460
S000566,syn238168181
S002420,syn512779885
S001516,syn844194719
S003326,syn701516666
S002635,syn571955587
S003481,syn385837097
S000125,syn49263704
S000678,syn939720156
S000383,syn922410369
S000916,syn568485698
S003656,syn104736740
S001570,syn142525917
S003759,syn881092684
S003517,syn637462319
S003403,syn430476831
S003749,syn459011213
S001158,syn239885340
S000243,syn71255630
S000810,syn265406488
S003478,syn747100816
S001312,syn518087813
S000339,syn939720156
S000164,syn899791266
S001268,syn205256887
S000449,syn265406488
S003806,syn119875260
S000308,syn717448716
S000754,syn340950169
S001949,syn662499569
S002410,syn773921086
S003164,syn343519026
S002564,syn891306476
S000004,syn899791266
S000515,syn205256887
S000162,syn815886180
S001158,syn173174891
S000997,syn101891993
S001190,syn115114598
S002840,syn533561110
S000590,syn877811994
S001326,syn568485698
S000338,syn471994058
S002851,syn144035631
S003091,syn799106622
S003223,syn65346725
S003751,syn707391274
S001993,syn707944697
S002477,syn623628107
S003348,syn433253815
S001142,syn21623920
S000468,syn861979990
S003459,syn111314999
S000205,syn25432723
S001024,syn474513560
S003811,syn500193133
S000466,syn175155356
S003127,syn382017948
S001680,syn459011213
S000174,syn592017771
S001447,syn123807782
S001492,syn815886180
S002631,syn175155356
S001423,syn310680197
S003929,syn518087813
S003609,syn15111177
S001059,syn115114598
S002484,syn99814029
S003120,syn500193133
S001244,syn853713888
S000880,syn382017948
S003673,syn567207460
S001484,syn561104920
S002232,syn382017948
S002294,syn788411439
S001006,syn251852019
S000889,syn734819849
S000229,syn143604462
S001087,syn777615583
S001702,syn251852019
S000080,syn709023039
S001759,syn385837097
S003104,syn881092684
S002334,syn654167011
S003448,syn533561110
S003058,syn277663908
S002874,syn678243734
S003809,syn571955587
S001636,syn239885340
S003442,syn922410369
S002850,syn143604462
S000393,syn573275274
S000124,syn861411837
S003664,syn143604462
S003158,syn69988878
S003354,syn788411439
S001900,syn232265453
S000108,syn654167011
S003207,syn39911804
S001746,syn657204266
S002402,syn896931488
S003691,syn842634051
S000060,syn111314999
S003915,syn654167011
S003948,syn608226598
S001665,syn382017948
S001171,syn120175368
S002035,syn371193452
S002532,syn567207460
S002995,syn842634051
S000835,syn533561110
S002570,syn73546848
S003699,syn654167011
S001490,syn71255630
S002052,syn425341745
S003804,syn120175368
S000464,syn780683722
S000983,syn101891993
S001415,syn654167011
S000427,syn870439805
S001149,syn251852019
S002102,syn433253815
S003977,syn755081718
S000504,syn431517063
S001799,syn608226598
S000445,syn344756601
S002414,syn4695779
S003103,syn626742344
S002243,syn621555859
S000349,syn694486825
S000218,syn571955587
S001399,syn573794653
S000781,syn471994058
S003060,syn354557047
S003016,syn382017948
S003037,syn978100380
S000972,syn281316407
S000040,syn232265453
S003950,syn385837097
S000853,syn123807782
S000355,syn592017771
S003950,syn734819849
S003665,syn99814029
S003245,syn317711829
S000710,syn839870193
S000579,syn571955587
S000306,syn289104741
S000250,syn397005441
S001150,syn251852019
S000879,syn637462319
S001931,syn425341745
S001640,syn142525917
S000911,syn123807782
S000400,syn678243734
S001179,syn797177355
S000733,syn679319333
S003055,syn397005441
S003204,syn679319333
S002116,syn978100380
S001890,syn190343969
S000284,syn250553677
S001299,syn571955587
S001858,syn587316381
S002805,syn529882352
S003228,syn212001900
S003447,syn101891993
S002406,syn175155356
S001115,syn60739719
S001338,syn845734643
S000758,syn430436467
S002190,syn25432723
S001106,syn4695779
S000278,syn265406488
S001939,syn326966311
S003026,syn425341745
S003433,syn777615583
S002195,syn608226598
S001990,syn756864264
S000548,syn568485698
S000230,syn672650671
S001774,syn433253815
S000404,syn678243734
S001886,syn212001900
S000860,syn533561110
S003814,syn21623920
S001356,syn985572377
S002218,syn60739719
S003366,syn626742344
S000327,syn870439805
S002575,syn621809556
S003268,syn425341745
S001683,syn621555859
S003487,syn592017771
S001291,syn662499569
S002666,syn355486920
S002647,syn896931488
S002165,syn707944697
S000653,syn675233522
S002818,syn14203119
S000006,syn945369067
S001835,syn22951113
S003659,syn788411439
S002581,syn621555859
S002505,syn717448716
S000915,syn853713888
S003429,syn71255630
S002399,syn251852019
S002009,syn140833463
S001293,syn794683414
S002083,syn694486825
S002022,syn333759780
S002580,syn393017693
S002738,syn119875260
S002758,syn637462319
S002717,syn4695779
S000858,syn379758911
S002528,syn219894248
S001187,syn111314999
S003911,syn371193452
